"","AUR","Price","AgeRating","Size","HasSubtitle","InAppSum","InAppMin","InAppMax","InAppCount","InAppAvg","descriptionTermCount","DevType","LanguagesCount","EngSupported","GenreCount","months","monthsSinceUpdate","GameFree","Ratings"
"3371",4.5,0,"9+",39552000,1,0,0,0,0,0,149,"Newbie",2,"1",2,"6",21,"1","1"
"3372",0,0,"4+",21660672,1,3.98,0.99,2.99,2,1.99,167,"Newbie",14,"1",3,"3",26,"0","-1"
"3373",0,0.99,"4+",23088128,0,0,0,0,0,0,147,"Newbie",2,"1",2,"3",28,"1","-1"
"3374",0,2.99,"9+",43388928,0,0,0,0,0,0,117,"Professional",1,"1",2,"3",50,"1","-1"
"3375",4,0,"4+",22003712,0,10.95,0.99,3.99,5,2.19,33,"Newbie",1,"1",3,"3",67,"0","1"
"3376",3.5,0,"4+",49099776,1,0,0,0,0,0,30,"Newbie",1,"1",2,"9",18,"1","0"
"3377",4,0,"9+",126545920,1,217.9,0.99,99.99,10,21.79,265,"Newbie",22,"1",3,"11",3,"0","1"
"3378",2.5,0,"4+",101625856,0,0,0,0,0,0,382,"Professional",1,"1",2,"3",67,"1","0"
"3379",0,0.99,"4+",55808000,0,0,0,0,1,0,37,"Professional",2,"1",2,"6",37,"0","-1"
"3380",0,0,"9+",43401216,0,0,0,0,0,0,51,"Newbie",1,"1",3,"3",56,"1","-1"
"3381",0,0,"4+",48002048,0,1.98,0.99,0.99,2,0.99,55,"Newbie",1,"1",2,"3",11,"0","-1"
"3382",4.5,0,"4+",55647232,0,0,0,0,0,0,123,"Newbie",1,"1",3,"4",44,"1","0"
"3383",0,0,"4+",33942528,0,0,0,0,0,0,85,"Newbie",1,"1",3,"4",45,"1","-1"
"3384",4,0,"9+",218553344,1,281.9,0.99,89.99,10,28.19,393,"Newbie",2,"1",3,"3",3,"0","1"
"3385",0,0,"9+",42523648,0,2.99,2.99,2.99,1,2.99,321,"Professional",16,"1",3,"3",39,"0","-1"
"3386",0,0,"4+",35291136,0,0.99,0.99,0.99,1,0.99,157,"Professional",1,"1",3,"5",65,"0","-1"
"3387",4.5,0,"4+",75031552,0,133.92,1.99,49.99,8,16.74,354,"Professional",19,"1",3,"5",33,"0","0"
"3388",0,0,"4+",10567680,0,2.99,2.99,2.99,1,2.99,89,"Professional",1,"1",2,"3",66,"0","-1"
"3389",4,0,"4+",20484096,0,0,0,0,0,0,111,"Newbie",1,"1",2,"3",67,"1","0"
"3390",0,0,"4+",19222528,0,0.99,0.99,0.99,1,0.99,344,"Newbie",1,"1",3,"3",64,"0","-1"
"3391",4,0,"4+",43814912,0,0,0,0,0,0,405,"Professional",1,"1",3,"3",25,"1","1"
"3392",4.5,0,"9+",46972928,0,216.93,1.99,99.99,7,30.99,203,"Professional",9,"1",3,"9",41,"0","1"
"3393",3,0,"4+",55390208,0,183.9,1.99,49.99,10,18.39,98,"Professional",10,"1",3,"3",67,"0","1"
"3394",0,0,"4+",524210176,0,0,0,0,0,0,148,"Professional",2,"1",3,"6",63,"1","-1"
"3395",0,0,"4+",15327232,0,0.99,0.99,0.99,1,0.99,51,"Newbie",1,"1",3,"3",66,"0","-1"
"3396",0,0,"4+",22548480,0,0,0,0,0,0,143,"Professional",1,"1",3,"6",64,"1","-1"
"3397",0,0.99,"4+",9428992,0,0,0,0,0,0,43,"Newbie",2,"1",2,"3",67,"1","-1"
"3398",4,0,"4+",5066752,0,0,0,0,0,0,34,"Newbie",1,"1",3,"6",58,"1","0"
"3399",2,0.99,"4+",43655168,1,0,0,0,0,0,71,"Professional",25,"1",3,"3",9,"1","0"
"3400",0,0,"4+",42131456,0,2.99,2.99,2.99,1,2.99,179,"Professional",1,"1",3,"3",67,"0","-1"
"3401",2,0,"4+",18460672,0,17.93,0.99,3.99,7,2.56142857142857,345,"Professional",1,"1",3,"3",65,"0","0"
"3402",2,0,"4+",18460672,0,17.93,0.99,3.99,7,2.56142857142857,345,"Professional",1,"1",3,"3",65,"0","0"
"3403",3.5,0,"4+",15391744,0,5.94,0.99,0.99,6,0.99,141,"Professional",1,"1",3,"3",44,"0","0"
"3404",0,0,"4+",73400320,0,0.99,0.99,0.99,1,0.99,27,"Newbie",1,"1",2,"3",22,"0","-1"
"3405",4.5,0,"4+",41811968,0,63.9,1.99,19.99,10,6.39,40,"Professional",1,"1",3,"3",55,"0","1"
"3406",4.5,4.99,"9+",223182848,0,88.9,1.99,19.99,10,8.89,171,"Newbie",1,"1",3,"5",30,"0","1"
"3407",0,0,"4+",16809984,0,2.99,2.99,2.99,1,2.99,83,"Professional",1,"1",2,"3",67,"0","-1"
"3408",4.5,0,"4+",13177856,1,0,0,0,0,0,255,"Newbie",1,"1",2,"3",24,"1","0"
"3409",2.5,0,"9+",40828928,0,100.95,1.99,54.99,5,20.19,202,"Professional",8,"1",2,"5",61,"0","0"
"3410",0,0,"4+",21881856,0,0.99,0.99,0.99,1,0.99,83,"Professional",2,"1",3,"3",36,"0","-1"
"3411",0,0,"4+",50978816,1,0,0,0,0,0,79,"Professional",25,"1",3,"3",9,"1","-1"
"3412",0,0,"4+",2100224,0,0.99,0.99,0.99,1,0.99,214,"Newbie",2,"1",2,"4",23,"0","-1"
"3413",0,0,"4+",25726976,0,0.99,0.99,0.99,1,0.99,346,"Newbie",1,"1",3,"3",36,"0","-1"
"3414",0,0,"4+",7597056,0,0,0,0,0,0,119,"Newbie",2,"1",3,"1",23,"1","-1"
"3415",4,0,"4+",23916544,0,8.97,0.99,4.99,3,2.99,104,"Newbie",1,"1",2,"3",67,"0","0"
"3416",4.5,9.99,"9+",179816448,0,0,0,0,0,0,301,"Newbie",1,"1",2,"4",29,"1","1"
"3417",4,0,"4+",10141696,0,0,0,0,0,0,33,"Professional",1,"1",2,"3",67,"1","0"
"3418",4.5,0,"4+",158375936,0,118.94,0.99,69.99,6,19.8233333333333,36,"Newbie",30,"1",3,"8",52,"0","0"
"3419",4.5,0,"4+",12566528,0,0,0,0,0,0,399,"Professional",1,"1",2,"3",67,"1","0"
"3420",0,0,"4+",26569728,1,1.99,1.99,1.99,1,1.99,70,"Professional",3,"1",3,"3",16,"0","-1"
"3421",0,0,"4+",21250048,0,4.99,4.99,4.99,1,4.99,275,"Newbie",1,"1",3,"3",63,"0","-1"
"3422",0,0,"4+",28631040,0,3.99,3.99,3.99,1,3.99,84,"Professional",1,"1",2,"3",67,"0","-1"
"3423",4.5,0,"4+",44311552,1,1.99,1.99,1.99,1,1.99,56,"Newbie",1,"1",3,"3",9,"0","1"
"3424",4,0,"4+",106232832,0,29.92,0.99,16.99,8,3.74,107,"Professional",1,"1",2,"4",47,"0","1"
"3425",4.5,1.99,"9+",683757568,0,15.95,0.99,5.99,5,3.19,268,"Newbie",1,"1",2,"3",31,"0","1"
"3426",0,0,"4+",24064000,0,0,0,0,0,0,60,"Newbie",1,"1",3,"5",65,"1","-1"
"3427",4.5,0,"4+",36128768,1,2.99,2.99,2.99,1,2.99,96,"Professional",1,"1",3,"5",17,"0","0"
"3428",3.5,0,"4+",24232960,0,4.97,0.99,2.99,3,1.65666666666667,78,"Professional",2,"1",3,"4",47,"0","1"
"3429",4.5,0,"4+",144265216,0,213.92,0.99,94.99,8,26.74,271,"Newbie",1,"1",3,"12",41,"0","1"
"3430",4.5,0,"4+",17645568,0,2.99,2.99,2.99,1,2.99,87,"Professional",1,"1",2,"3",67,"0","0"
"3431",0,0,"4+",48742400,0,0.99,0.99,0.99,1,0.99,60,"Professional",1,"1",3,"6",64,"0","-1"
"3432",4.5,0,"9+",251365376,1,211.9,0.99,99.99,10,21.19,157,"Newbie",10,"1",2,"7",4,"0","1"
"3433",0,0,"4+",19050496,0,54.96,4.99,29.99,4,13.74,19,"Professional",1,"1",3,"3",67,"0","-1"
"3434",2,0,"9+",283643904,0,2.99,2.99,2.99,1,2.99,256,"Newbie",1,"1",2,"6",52,"0","0"
"3435",0,0,"4+",14901248,0,0,0,0,0,0,103,"Newbie",1,"1",3,"3",67,"1","-1"
"3436",0,0,"4+",28299264,0,1.98,0.99,0.99,2,0.99,111,"Newbie",1,"1",2,"3",67,"0","-1"
"3437",0,0,"9+",25501696,0,0,0,0,0,0,95,"Newbie",1,"1",3,"3",67,"1","-1"
"3438",4,0,"4+",32359424,0,0,0,0,0,0,151,"Newbie",2,"1",3,"3",26,"1","0"
"3439",4.5,0,"4+",56546304,0,3.97,0.99,1.99,3,1.32333333333333,243,"Professional",1,"1",3,"3",34,"0","1"
"3440",0,2.99,"9+",34524160,0,0,0,0,0,0,127,"Professional",0,"0",2,"3",12,"1","-1"
"3441",0,0,"4+",27184128,0,1.99,1.99,1.99,1,1.99,46,"Professional",1,"1",2,"4",35,"0","-1"
"3442",0,0,"4+",8859648,0,0,0,0,0,0,18,"Newbie",1,"1",3,"3",67,"1","-1"
"3443",4.5,0,"4+",6373376,0,0,0,0,0,0,134,"Newbie",1,"1",3,"3",58,"1","1"
"3444",0,0,"4+",25809920,1,0.99,0.99,0.99,1,0.99,99,"Newbie",2,"1",3,"3",5,"0","-1"
"3445",5,0,"4+",1549312,1,1.99,1.99,1.99,1,1.99,158,"Newbie",1,"1",3,"3",5,"0","0"
"3446",0,0,"4+",15585280,0,2.99,2.99,2.99,1,2.99,65,"Professional",1,"1",2,"3",67,"0","-1"
"3447",0,0,"4+",24231936,0,1.99,1.99,1.99,1,1.99,54,"Newbie",1,"1",3,"6",58,"0","-1"
"3448",2.5,0,"4+",18841600,0,2.99,2.99,2.99,1,2.99,83,"Professional",1,"1",2,"3",67,"0","0"
"3449",4.5,0,"4+",29601792,0,5.97,0.99,2.99,3,1.99,88,"Professional",6,"1",2,"3",67,"0","0"
"3450",0,0.99,"4+",13178880,0,0,0,0,0,0,127,"Newbie",1,"1",3,"3",25,"1","-1"
"3451",4.5,0,"4+",94874624,1,0,0,0,0,0,444,"Newbie",7,"1",3,"10",3,"1","1"
"3452",5,3.99,"4+",130549760,1,0,0,0,0,0,226,"Newbie",5,"1",3,"12",3,"1","1"
"3453",5,3.99,"4+",130549760,1,0,0,0,0,0,226,"Newbie",5,"1",3,"12",3,"1","1"
"3454",4.5,0,"4+",8634368,0,0,0,0,0,0,39,"Newbie",16,"1",2,"3",67,"1","1"
"3455",0,1.99,"9+",60051456,0,5.97,0.99,2.99,3,1.99,55,"Professional",1,"1",3,"3",60,"0","-1"
"3456",3.5,0,"9+",63516672,0,7.96,0.99,2.99,4,1.99,50,"Professional",1,"1",3,"3",60,"0","0"
"3457",4,0,"4+",139537408,1,47.9,1.99,7.99,10,4.79,399,"Professional",1,"1",3,"3",12,"0","1"
"3458",0,0,"9+",128823296,0,0,0,0,0,0,113,"Newbie",2,"1",2,"3",7,"1","-1"
"3459",0,0,"4+",81960960,0,17.94,0.99,7.99,6,2.99,225,"Newbie",1,"1",3,"4",66,"0","-1"
"3460",4,0,"4+",29622272,0,0,0,0,0,0,51,"Newbie",1,"1",2,"3",67,"1","0"
"3461",3.5,0,"4+",49541120,0,8.96,0.99,3.99,4,2.24,64,"Newbie",30,"1",3,"3",67,"0","0"
"3462",4.5,0,"9+",126611456,1,235.92,0.99,99.99,8,29.49,596,"Newbie",10,"1",3,"7",14,"0","1"
"3463",4,3.99,"9+",671617024,0,14.97,3.99,6.99,3,4.99,294,"Professional",1,"1",3,"5",60,"0","0"
"3464",0,0,"4+",18935808,0,35.92,0.99,9.99,8,4.49,97,"Professional",1,"1",3,"6",64,"0","-1"
"3465",0,0,"4+",25391104,0,2.99,2.99,2.99,1,2.99,130,"Professional",1,"1",2,"4",66,"0","-1"
"3466",4,0,"9+",3424256,0,0,0,0,0,0,296,"Newbie",1,"1",3,"3",59,"1","0"
"3467",3.5,0,"4+",28520448,0,0,0,0,0,0,347,"Professional",1,"1",3,"4",57,"1","1"
"3468",0,0.99,"4+",70301696,0,0,0,0,0,0,106,"Newbie",6,"1",2,"3",30,"1","-1"
"3469",4.5,0,"4+",183741440,1,18.9,0.99,4.99,10,1.89,508,"Newbie",31,"1",3,"4",9,"0","1"
"3470",4.5,0,"4+",353057792,0,114.9,0.99,49.99,10,11.49,277,"Newbie",9,"1",3,"5",3,"0","1"
"3471",5,0,"4+",112439296,0,13.95,0.99,4.99,5,2.79,165,"Newbie",1,"1",2,"3",50,"0","0"
"3472",4.5,0,"4+",8749056,0,0,0,0,0,0,35,"Professional",1,"1",3,"4",60,"1","0"
"3473",0,0,"4+",17555456,0,30.95,1.99,9.99,5,6.19,111,"Professional",1,"1",2,"3",67,"0","-1"
"3474",4,0,"4+",33669120,0,9.96,0.99,3.99,4,2.49,89,"Professional",6,"1",2,"4",60,"0","1"
"3475",4.5,5.99,"9+",79221760,0,0,0,0,0,0,359,"Newbie",1,"1",3,"10",16,"1","0"
"3476",4.5,0,"4+",49983488,0,187.93,0.99,99.99,7,26.8471428571429,127,"Professional",25,"1",3,"3",63,"0","1"
"3477",0,0,"4+",16515072,0,0,0,0,0,0,213,"Newbie",1,"1",2,"4",55,"1","-1"
"3478",0,0,"4+",3033088,0,0,0,0,0,0,24,"Newbie",2,"1",2,"3",43,"1","-1"
"3479",0,0,"9+",28508160,0,14.95,1.99,4.99,5,2.99,91,"Professional",1,"1",3,"4",55,"0","-1"
"3480",3.5,0,"9+",259620864,1,223.9,0.99,99.99,10,22.39,597,"Professional",9,"1",3,"10",2,"0","1"
"3481",0,0,"4+",42086400,0,4.97,0.99,1.99,3,1.65666666666667,179,"Newbie",1,"1",3,"4",66,"0","-1"
"3482",4.5,0,"9+",122002432,0,9.9,0.99,0.99,10,0.99,221,"Newbie",1,"1",2,"6",26,"0","0"
"3483",4.5,3.99,"9+",112663552,0,8.95,0.99,1.99,5,1.79,477,"Professional",1,"1",2,"3",6,"0","1"
"3484",4.5,4.99,"9+",78897152,0,1.99,1.99,1.99,1,1.99,280,"Newbie",4,"1",2,"5",50,"0","1"
"3485",4.5,0,"9+",1310720,0,0,0,0,0,0,62,"Newbie",1,"1",2,"3",67,"1","0"
"3486",0,0,"4+",12378112,0,54.96,4.99,29.99,4,13.74,13,"Professional",1,"1",3,"3",67,"0","-1"
"3487",4,0,"4+",37740544,0,6.97,0.99,3.99,3,2.32333333333333,68,"Professional",4,"1",2,"3",48,"0","1"
"3488",4,0,"9+",48562176,0,71.94,0.99,39.99,6,11.99,157,"Professional",1,"1",3,"3",64,"0","0"
"3489",0,0,"4+",14913536,0,0,0,0,0,0,53,"Newbie",16,"1",3,"3",67,"1","-1"
"3490",4.5,0,"4+",254858240,0,5.99,5.99,5.99,1,5.99,166,"Professional",6,"1",3,"10",5,"0","1"
"3491",0,0,"4+",23441408,0,0.99,0.99,0.99,1,0.99,75,"Newbie",1,"1",2,"4",60,"0","-1"
"3492",4.5,0,"4+",22515712,0,3.98,0.99,2.99,2,1.99,120,"Newbie",1,"1",2,"5",64,"0","0"
"3493",5,0,"4+",577536,0,0,0,0,0,0,22,"Newbie",1,"1",2,"3",67,"1","0"
"3494",4.5,0,"4+",2364416,1,0.99,0.99,0.99,1,0.99,86,"Newbie",1,"1",2,"3",18,"0","0"
"3495",4,0,"4+",39059456,0,2.99,2.99,2.99,1,2.99,89,"Professional",6,"1",2,"3",67,"0","0"
"3496",0,0,"4+",7413760,0,0,0,0,0,0,21,"Newbie",2,"1",2,"3",67,"1","-1"
"3497",3.5,0,"4+",13615104,0,0,0,0,0,0,14,"Newbie",1,"1",3,"3",61,"1","0"
"3498",4.5,0.99,"9+",7240704,0,0,0,0,0,0,126,"Professional",1,"1",2,"4",15,"1","0"
"3499",3.5,0,"4+",90107904,0,2.98,0.99,1.99,2,1.49,162,"Professional",1,"1",3,"4",66,"0","1"
"3500",0,0,"9+",8482816,0,0,0,0,0,0,62,"Professional",1,"1",3,"3",67,"1","-1"
"3501",5,0,"4+",7081984,0,0,0,0,0,0,217,"Newbie",1,"1",3,"3",66,"1","0"
"3502",0,0,"4+",6914048,0,0,0,0,0,0,85,"Newbie",28,"1",3,"3",67,"1","-1"
"3503",3.5,0,"4+",447221760,0,3.99,3.99,3.99,1,3.99,359,"Professional",1,"1",3,"8",11,"0","0"
"3504",4.5,0,"4+",29818880,1,0,0,0,0,0,70,"Newbie",4,"1",3,"3",20,"1","1"
"3505",3.5,0,"9+",63483904,0,1.98,0.99,0.99,2,0.99,194,"Newbie",1,"1",3,"4",64,"0","0"
"3506",4.5,0,"9+",194800640,1,186.94,1.99,99.99,6,31.1566666666667,319,"Newbie",11,"1",3,"11",24,"0","1"
"3507",4,0,"4+",5537792,0,0.99,0.99,0.99,1,0.99,69,"Newbie",10,"1",3,"4",66,"0","0"
"3508",0,0,"4+",43446272,0,9.96,0.99,3.99,4,2.49,190,"Newbie",16,"1",2,"3",55,"0","-1"
"3509",0,0,"4+",19193856,0,2.99,2.99,2.99,1,2.99,87,"Professional",1,"1",2,"3",67,"0","-1"
"3510",0,0,"4+",24752128,0,2.99,2.99,2.99,1,2.99,96,"Professional",1,"1",2,"3",67,"0","-1"
"3511",0,0,"4+",7090176,0,0,0,0,0,0,33,"Professional",1,"1",2,"7",63,"1","-1"
"3512",3,0,"4+",62749696,1,0.99,0.99,0.99,1,0.99,225,"Professional",8,"1",2,"3",15,"0","0"
"3513",4.5,0,"4+",6561792,0,0.99,0.99,0.99,1,0.99,43,"Newbie",2,"1",3,"4",66,"0","1"
"3514",0,0,"4+",10743808,0,0,0,0,0,0,146,"Newbie",1,"1",3,"3",37,"1","-1"
"3515",3.5,0,"4+",15134720,0,0,0,0,0,0,96,"Newbie",1,"1",2,"4",53,"1","0"
"3516",4.5,0,"4+",15597568,0,1.99,1.99,1.99,1,1.99,31,"Professional",1,"1",3,"3",58,"0","1"
"3517",4,0.99,"4+",49594368,1,2.98,0.99,1.99,2,1.49,224,"Newbie",2,"1",3,"3",6,"0","1"
"3518",0,0,"4+",61861888,0,153.94,0.99,79.99,6,25.6566666666667,363,"Newbie",2,"1",3,"10",48,"0","-1"
"3519",0,0,"4+",59383808,1,0.99,0.99,0.99,1,0.99,32,"Newbie",1,"1",3,"3",7,"0","-1"
"3520",0,0,"4+",30535680,0,0,0,0,0,0,78,"Professional",1,"1",3,"3",66,"1","-1"
"3521",4.5,1.99,"9+",19904512,0,0,0,0,0,0,159,"Newbie",2,"1",2,"8",24,"1","0"
"3522",4.5,0,"9+",498442240,0,0.99,0.99,0.99,1,0.99,307,"Newbie",1,"1",2,"10",60,"0","0"
"3523",4,0,"4+",6614016,1,0.99,0.99,0.99,1,0.99,69,"Newbie",2,"1",3,"6",23,"0","0"
"3524",0,0,"4+",38686720,0,0,0,0,0,0,45,"Professional",1,"1",3,"7",63,"1","-1"
"3525",0,0,"4+",46350336,0,10.96,0.99,5.99,4,2.74,169,"Professional",1,"1",3,"4",54,"0","-1"
"3526",3.5,0,"4+",29978624,0,95.95,0.99,49.99,5,19.19,68,"Professional",3,"1",3,"5",7,"0","0"
"3527",0,0,"4+",24199168,0,7.96,0.99,2.99,4,1.99,120,"Professional",2,"1",3,"6",64,"0","-1"
"3528",4,0.99,"9+",384206848,0,14.95,0.99,7.99,5,2.99,303,"Professional",1,"1",3,"8",48,"0","1"
"3529",0,0,"4+",11373568,0,4.96,0.99,1.99,4,1.24,66,"Newbie",1,"1",3,"3",46,"0","-1"
"3530",0,0,"4+",11373568,0,4.96,0.99,1.99,4,1.24,66,"Newbie",1,"1",3,"3",46,"0","-1"
"3531",4.5,0,"4+",57239552,1,3.99,3.99,3.99,1,3.99,92,"Newbie",31,"1",2,"4",8,"0","1"
"3532",4.5,0,"4+",30650368,0,0,0,0,0,0,274,"Newbie",1,"1",3,"4",64,"1","1"
"3533",4.5,0,"9+",186245120,1,219.9,4.99,99.99,10,21.99,292,"Newbie",11,"1",1,"9",5,"0","1"
"3534",4,0,"4+",37556224,0,6.97,0.99,3.99,3,2.32333333333333,95,"Professional",4,"1",3,"4",48,"0","0"
"3535",0,0,"9+",15187968,0,0,0,0,0,0,176,"Newbie",1,"1",3,"3",18,"1","-1"
"3536",4,0,"9+",334077952,0,62.9,2.99,14.99,10,6.29,210,"Newbie",1,"1",2,"11",30,"0","1"
"3537",0,0,"4+",1138688,0,0,0,0,0,0,20,"Professional",1,"1",2,"3",66,"1","-1"
"3538",0,0,"4+",1138688,0,0,0,0,0,0,20,"Professional",1,"1",2,"3",66,"1","-1"
"3539",2,0,"4+",528384,0,0,0,0,0,0,9,"Newbie",1,"1",3,"3",58,"1","0"
"3540",0,0,"4+",17129472,0,39.97,4.99,29.99,3,13.3233333333333,24,"Professional",1,"1",3,"3",67,"0","-1"
"3541",0,0,"4+",34844672,0,2.99,2.99,2.99,1,2.99,94,"Professional",1,"1",1,"4",66,"0","-1"
"3542",4.5,0.99,"4+",4214784,0,0,0,0,0,0,415,"Newbie",5,"1",3,"4",52,"1","0"
"3543",3.5,0,"4+",22495232,0,2.99,2.99,2.99,1,2.99,78,"Professional",1,"1",2,"4",66,"0","0"
"3544",0,1.99,"4+",20512768,0,0,0,0,0,0,148,"Professional",1,"1",3,"3",30,"1","-1"
"3545",4.5,0,"4+",32269312,0,9.92,0.99,1.99,8,1.24,195,"Professional",1,"1",3,"4",23,"0","1"
"3546",0,0,"4+",1249280,0,0,0,0,0,0,10,"Newbie",1,"1",2,"3",67,"1","-1"
"3547",2,0,"4+",23142400,0,0,0,0,0,0,6,"Newbie",1,"1",3,"4",66,"1","0"
"3548",0,0,"4+",28220416,0,1.98,0.99,0.99,2,0.99,55,"Newbie",1,"1",3,"4",46,"0","-1"
"3549",0,1.99,"4+",4998144,0,0,0,0,0,0,136,"Newbie",14,"1",3,"3",26,"1","-1"
"3550",0,0,"9+",58165248,0,2.99,2.99,2.99,1,2.99,67,"Professional",1,"1",2,"4",30,"0","-1"
"3551",4.5,0,"9+",123083776,1,252.9,1.99,99.99,10,25.29,318,"Newbie",11,"1",3,"8",3,"0","1"
"3552",0,0,"4+",64552960,0,4.99,4.99,4.99,1,4.99,259,"Newbie",10,"1",3,"6",64,"0","-1"
"3553",4,0,"4+",47788032,0,236.9,1.99,99.99,10,23.69,181,"Newbie",1,"1",3,"4",64,"0","1"
"3554",0,0,"4+",3096576,0,0,0,0,0,0,71,"Newbie",7,"1",3,"4",55,"1","-1"
"3555",4,3.99,"4+",84125696,0,60.9,1.99,19.99,10,6.09,372,"Professional",23,"1",3,"4",45,"0","0"
"3556",0,0,"4+",11182080,0,0,0,0,0,0,18,"Newbie",1,"1",3,"4",66,"1","-1"
"3557",0,0,"9+",26607616,0,0,0,0,0,0,313,"Newbie",1,"1",2,"6",56,"1","-1"
"3558",3.5,0,"4+",62533632,0,0,0,0,0,0,33,"Professional",1,"1",3,"6",64,"1","0"
"3559",4.5,0,"4+",84709376,0,186.94,1.99,99.99,6,31.1566666666667,88,"Professional",25,"1",3,"4",65,"0","1"
"3560",0,0,"4+",3710976,0,0,0,0,0,0,108,"Professional",1,"1",3,"4",66,"1","-1"
"3561",0,0,"4+",13410304,0,2.99,2.99,2.99,1,2.99,35,"Professional",1,"1",3,"3",67,"0","-1"
"3562",0,0,"4+",8630272,0,0,0,0,0,0,230,"Newbie",1,"1",3,"4",66,"1","-1"
"3563",4,1.99,"4+",39385088,0,9.96,0.99,3.99,4,2.49,112,"Newbie",1,"1",3,"4",37,"0","0"
"3564",0,0,"4+",3246080,0,0,0,0,0,0,444,"Newbie",4,"1",3,"4",7,"1","-1"
"3565",0,0,"4+",27107328,0,2.98,0.99,1.99,2,1.49,58,"Newbie",1,"1",3,"4",66,"0","-1"
"3566",0,0,"4+",102398976,0,0,0,0,0,0,283,"Newbie",1,"1",2,"4",46,"1","-1"
"3567",4.5,0,"4+",24088576,0,5.98,0.99,4.99,2,2.99,347,"Newbie",1,"1",2,"5",56,"0","0"
"3568",4.5,0,"9+",72224768,0,0,0,0,0,0,274,"Newbie",2,"1",2,"11",45,"1","1"
"3569",4,0,"9+",320829440,1,251.9,1.99,99.99,10,25.19,260,"Newbie",1,"1",2,"7",20,"0","0"
"3570",2.5,0,"4+",66437120,0,0,0,0,0,0,85,"Newbie",1,"1",3,"4",64,"1","0"
"3571",3,0,"9+",57507840,0,0,0,0,0,0,94,"Newbie",1,"1",3,"4",64,"1","0"
"3572",4.5,0,"4+",26058752,0,0,0,0,0,0,72,"Newbie",1,"1",3,"7",51,"1","0"
"3573",4,0,"4+",6746112,0,0,0,0,0,0,83,"Newbie",1,"1",2,"4",66,"1","0"
"3574",0,0,"4+",75829248,0,2.99,2.99,2.99,1,2.99,222,"Professional",1,"1",3,"4",60,"0","-1"
"3575",4,0,"4+",39043072,0,34.97,4.99,19.99,3,11.6566666666667,83,"Newbie",6,"1",2,"12",49,"0","0"
"3576",0,0,"4+",28569600,0,2.99,2.99,2.99,1,2.99,119,"Professional",1,"1",3,"10",60,"0","-1"
"3577",0,0,"4+",20017152,0,0,0,0,0,0,176,"Newbie",16,"1",3,"6",64,"1","-1"
"3578",0,0,"4+",26509312,0,0,0,0,0,0,133,"Professional",1,"1",3,"10",60,"1","-1"
"3579",3.5,0,"4+",21049344,0,16.95,1.99,4.99,5,3.39,72,"Professional",1,"1",3,"4",66,"0","0"
"3580",5,0,"4+",6594560,0,0,0,0,0,0,66,"Newbie",1,"1",3,"4",66,"1","0"
"3581",4.5,0,"4+",13176832,0,0,0,0,0,0,43,"Newbie",1,"1",3,"4",66,"1","0"
"3582",0,0,"4+",37453824,0,2.99,2.99,2.99,1,2.99,68,"Professional",1,"1",2,"4",66,"0","-1"
"3583",4,0,"4+",2198528,0,0,0,0,0,0,109,"Newbie",1,"1",3,"4",7,"1","0"
"3584",4.5,0,"9+",1308950528,1,0,0,0,0,0,158,"Professional",1,"1",2,"1",23,"1","1"
"3585",0,1.99,"4+",49511424,0,0,0,0,0,0,101,"Professional",2,"1",3,"4",12,"1","-1"
"3586",0,0,"4+",2342912,0,0,0,0,0,0,18,"Newbie",1,"1",2,"4",66,"1","-1"
"3587",5,0,"4+",1843200,0,0,0,0,0,0,55,"Newbie",1,"1",3,"4",63,"1","0"
"3588",4.5,0,"4+",12527616,1,0,0,0,0,0,27,"Professional",1,"1",3,"4",24,"1","1"
"3589",0,0,"4+",22016000,0,0,0,0,0,0,42,"Newbie",3,"1",3,"4",32,"1","-1"
"3590",0,0,"4+",9984000,0,0,0,0,0,0,72,"Newbie",1,"1",3,"4",15,"1","-1"
"3591",0,0,"4+",5566464,0,0,0,0,0,0,135,"Newbie",1,"1",3,"4",66,"1","-1"
"3592",4.5,0,"9+",257089536,0,65.95,0.99,29.99,5,13.19,360,"Newbie",5,"1",3,"10",54,"0","0"
"3593",0,0,"4+",67067904,0,35.96,0.99,19.99,4,8.99,174,"Professional",1,"1",3,"6",64,"0","-1"
"3594",0,0,"4+",21323776,0,0,0,0,0,0,26,"Professional",2,"1",3,"4",17,"1","-1"
"3595",0,0,"4+",11325440,0,0,0,0,0,0,192,"Professional",1,"1",3,"11",47,"1","-1"
"3596",4.5,0,"9+",125157376,1,242.9,2.99,99.99,10,24.29,454,"Professional",16,"1",3,"6",3,"0","1"
"3597",0,0,"4+",16416768,0,0,0,0,0,0,123,"Newbie",1,"1",3,"10",60,"1","-1"
"3598",0,0,"4+",31006720,0,2.99,2.99,2.99,1,2.99,70,"Professional",1,"1",2,"4",66,"0","-1"
"3599",5,0,"4+",1826816,0,0,0,0,0,0,84,"Newbie",1,"1",3,"4",66,"1","0"
"3600",0,0,"4+",12988416,0,2.99,2.99,2.99,1,2.99,89,"Professional",1,"1",2,"4",66,"0","-1"
"3601",0,0,"9+",1163821056,0,8.97,1.99,3.99,3,2.99,416,"Newbie",2,"1",2,"4",53,"0","-1"
"3602",4,0,"9+",49761280,0,40.94,0.99,19.99,6,6.82333333333333,525,"Newbie",1,"1",3,"8",29,"0","0"
